batch_id,annotator_id,section,text_id,file_uuid,id,text,timestamp_vendor_delivery,document_uuid,sector,order,document_type,comments,text_uuid,batch_uuid,label,timestamp_delivered_to_vendor,completedDate,label2,label3,task,row_id,source_document_uri,status,Annotator_0_Id,Annotator_0_Category,Annotator_1_Id,Annotator_1_Category,Annotator_2_Id,Annotator_2_Category,Arbitrator_Id,Arbitrator_Category
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_109,f1a1d26142cd678508f771e1bdc50848aa2ea426,98a553c0-4dc7-45bd-a8e8-5e72ec7848dc,"The second thing is that we are in a sustained down cycle with less certainty in the capital markets than we would like, so what we wanted to do here is go ahead and open up the other avenue for capital in the joint venture with NGP.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,101,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_109,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,109,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_110,f1a1d26142cd678508f771e1bdc50848aa2ea426,f4aea439-9df1-4bd9-b1c5-28d74463da77,"As we step into that, we also then add for context that we see an abundance of opportunities in the Delaware, specifically for growth well beyond what we have communicated and what we have defined and executed on to date.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,102,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_110,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,110,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_111,f1a1d26142cd678508f771e1bdc50848aa2ea426,b8346bba-5c99-4acc-a269-492d804b05a5,We think that the play just gets better by the day.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,103,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_111,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,111,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_112,f1a1d26142cd678508f771e1bdc50848aa2ea426,a79d2ebf-eb7b-47fb-a514-f5600445982a,"So, tremendous opportunity for growth, just from an organic standpoint.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,104,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_112,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,112,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_113,f1a1d26142cd678508f771e1bdc50848aa2ea426,b5960fc8-bc06-415c-9c78-df16849418f0,We also think that eventually there is going to be a consolidation and there's going to be opportunities for us to acquire other assets.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,105,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_113,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,113,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_114,f1a1d26142cd678508f771e1bdc50848aa2ea426,8af366b3-21e1-43a8-925f-df1bad868f01,"So, strategically aligning with NGP, we think brings a number of things to it -- access to capital, relationships with producers, and just a general industry expertise that we think will be very helpful, if you will, as we develop the Delaware.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,106,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_114,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,114,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_115,f1a1d26142cd678508f771e1bdc50848aa2ea426,9a8abc41-78d1-4ef6-b8ab-1533c9e449e3,"Ben, anything?",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,107,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_115,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,115,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_116,f1a1d26142cd678508f771e1bdc50848aa2ea426,c68159d2-3e09-41e5-a5c5-652d260e763b,"Yes, just to add on to that, T.J., I would just say that if we didn't see the Delaware having the same potential for us that we had realized in the Midland Basin, between 2010 and last year, we never would've started with the Lobo project.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,108,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_116,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,116,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_117,f1a1d26142cd678508f771e1bdc50848aa2ea426,6bb7573c-bfeb-428f-8d41-8648a42a200e,"And so what this does is it gives us the firepower to go in and aggressively pursue expansion in the Delaware, because the battle for the Basin is being fought right now, and we see these opportunities in front of us right now.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,109,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_117,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,117,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_118,f1a1d26142cd678508f771e1bdc50848aa2ea426,93f95040-b1a5-4da8-a81e-10a36e87221e,This gives us the ability to go and continue to compete.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,110,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_118,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,118,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_121,f1a1d26142cd678508f771e1bdc50848aa2ea426,fbaf96d3-1d7c-4412-bda5-cc18ad134b37,"So, just on the relationships with producer customers that NGP brings, I guess specifically, does it come with any committed volumes from any NGP portfolio companies?",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,111,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_121,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,121,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_122,f1a1d26142cd678508f771e1bdc50848aa2ea426,0450c7ea-1e45-4065-ad83-64ba89916fb9,"One of the most attractive things for us about NGP is their level of knowledge in the Delaware, and they have the same level of excitement for it that we do.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,112,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_122,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,122,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_123,f1a1d26142cd678508f771e1bdc50848aa2ea426,110c5244-67bb-4f4f-b281-4018f58dbe6c,And you see that in the investments that they've made in the Delaware Basin.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,113,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_123,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,123,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_124,f1a1d26142cd678508f771e1bdc50848aa2ea426,f1dcf9fb-0ec6-4c69-8d83-056ec7b97adf,"So, I think that our relationship with NGP will perhaps open some doors that maybe otherwise wouldn't be open for us, but at the same time, we are going to have to compete for all of our customers business just like we do every day.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,114,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_124,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,124,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_125,f1a1d26142cd678508f771e1bdc50848aa2ea426,6fb10a42-40ed-423f-b1ef-9fd0488acbb8,Got it.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,115,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_125,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,125,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_127,f1a1d26142cd678508f771e1bdc50848aa2ea426,16466fd3-1f0c-44f9-8338-28d9ad943f84,"And I guess from the SCOOP moving on, as we think about activity accelerating, you've talked in the past about linking Oklahoma and north Texas, just any more thoughts on that as activity accelerates?",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,116,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_127,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,127,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_128,f1a1d26142cd678508f771e1bdc50848aa2ea426,599946be-f67e-47f7-96c3-375ff8c19198,"Yes, T.J., so, fantastic results in the STACK.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,117,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_128,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,128,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_129,f1a1d26142cd678508f771e1bdc50848aa2ea426,e89c94b3-8598-4407-8889-dcc30fdf97b6,I hope you've taken a look at Devon's operations report so that you've seen some of those well results.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,118,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_129,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,129,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_130,f1a1d26142cd678508f771e1bdc50848aa2ea426,ff41dcd1-c4dc-46bd-b7fc-d0ae887d1928,"And the combination of those improving well results, not just by Devon but from our other producers as well, and Devon's announced increase in their rig count from two rigs today to six rigs by the end of the year, all of that combines to accelerate our need for a processing expansion.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,119,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_130,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,130,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_131,f1a1d26142cd678508f771e1bdc50848aa2ea426,c552ca59-2247-42dc-b374-d488962cec2d,"So, at this time, we're going ahead with our Chisholm II plant, 200 million a day, and that'll be online first half of next year.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,120,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_131,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,131,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_132,f1a1d26142cd678508f771e1bdc50848aa2ea426,1cb0a10f-7e5b-4264-bfdb-ab908c738c85,"What you are talking about is our Oklahoma Express project, which is a potential next step beyond Chisholm II for the next tranche of processing expansion in Oklahoma.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,121,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_132,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,132,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_133,f1a1d26142cd678508f771e1bdc50848aa2ea426,1b791a85-bc28-4d29-8f04-d0a35e206e42,"We think that is a wonderful option, because it provides not only processing, but also helps de-bottleneck the takeaway market in Oklahoma, and so we continue to work with Devon, our other producers, on whether that is the right next step beyond Chisholm II.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,122,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_133,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,133,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_136,f1a1d26142cd678508f771e1bdc50848aa2ea426,94d0240e-acef-4125-adab-ba50596631b4,"I guess lastly, maybe Mike, on funding requirements, if you could just discuss priorities or current thoughts to fund CapEx over the next 12 months.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,123,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_136,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,136,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_137,f1a1d26142cd678508f771e1bdc50848aa2ea426,2a102067-7201-4338-bcf3-991fe6518cdc,"Obviously understand the benefits of the JV, but maybe just specifically the ability to execute on asset sales, how much you may want to lean on the ATM or [a better] leverage that you may or want to pull?",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,124,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_137,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,137,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_138,f1a1d26142cd678508f771e1bdc50848aa2ea426,9a095823-9402-4276-9cc7-80373c6fb4ae,"Yes, thanks, T.J.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,125,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_138,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,138,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_139,f1a1d26142cd678508f771e1bdc50848aa2ea426,9e000788-79f2-42e9-b4da-9690e2c66c8e,"It's a good question, but it's a nice problem to have where we have nice growth, really, within our core basins.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,126,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_139,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,139,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_140,f1a1d26142cd678508f771e1bdc50848aa2ea426,973116ba-db54-4abe-af49-3ccaf0ac2aa7,And to be able to be in a situation where we can announce an additional $140 million to $160 million in growth and still be on a net capital outlay at less than our original guidance for growth capital is good.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,127,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_140,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,140,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_141,f1a1d26142cd678508f771e1bdc50848aa2ea426,094bfac5-63c1-4ae8-9c2b-c5129f05c36d,"And that goes back to how we're thinking about this, holistically, we want the optionality to look at a lot of different avenues to fund the growth capital, and we are executing on that today.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,128,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_141,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,141,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_142,f1a1d26142cd678508f771e1bdc50848aa2ea426,0e2b08e1-2fa6-43be-a268-f72a16077a21,Right.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,129,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_142,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,142,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_143,f1a1d26142cd678508f771e1bdc50848aa2ea426,412f05fb-5808-41de-bdc8-46733e67e752,"You've seen it through ATM, which we did $50 million in the quarter, you saw, through the bond, offering [to sure] we have ample liquidity's through the NGP joint venture with a capital return to us, and you saw it through us working with Howard on bringing third-party capital to Howard.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,130,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_143,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,143,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_144,f1a1d26142cd678508f771e1bdc50848aa2ea426,323f8db5-24ab-425c-9db6-1aaba24a4608,"And so, on a go-forward basis, you will continue to see all that.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,131,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_144,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,144,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_145,f1a1d26142cd678508f771e1bdc50848aa2ea426,02fef47c-b77a-4a51-b67c-8c35afd29c3a,"The nice thing is we're still in the same situation we were last time we talked to you, or last quarter with regard to what kind of equity needs we need, and that was again utilizing ATM, really, in the same way we utilized it this quarter.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,132,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_145,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,145,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_146,f1a1d26142cd678508f771e1bdc50848aa2ea426,4fe9f48a-741b-49a3-9326-9e4d23409ff5,"So, for us it gives us a lot of optionality, really, to finance the business and continue to grow the business.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,133,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_146,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,146,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,answer,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_147,f1a1d26142cd678508f771e1bdc50848aa2ea426,a829744b-6f2e-4a35-856a-c2bcc39bb92b,"So, I feel very good about that.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,134,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_147,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,147,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_149,f1a1d26142cd678508f771e1bdc50848aa2ea426,d4b37995-10cb-45e5-9b03-4093f8c71436,"Thanks, guys.",,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,135,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_149,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,149,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_150,f1a1d26142cd678508f771e1bdc50848aa2ea426,a87515e3-d951-4654-9409-d9a67726c2c1,Our next question is from Brian Gamble with Simmons & Company.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,136,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_150,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,150,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
c61f89fc819d52ad7d47da45724ab4aef3e2809a,,question,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call_151,f1a1d26142cd678508f771e1bdc50848aa2ea426,056e4896-bb7a-4de3-a64a-2e2531133705,Please go ahead.,,f1a1d26142cd678508f771e1bdc50848aa2ea426,various,137,earnings call transcript,,f1a1d26142cd678508f771e1bdc50848aa2ea426_151,c61f89fc819d52ad7d47da45724ab4aef3e2809a,,2021-06-10_10:53:24,,,,sentence-level event detection,151,Q2_2016_EnLink_Midstream_LLC_and_EnLink_Midstream_Partners_LP_Earnings_Call,Pending,,,,,,,,
