BATCH_ID,BATCH_UUID,DOCUMENT_UUID,FILE_UUID,TEXT_UUID,TEXT_ID,ROW_ID,SECTION,TEXT,LABEL,LABEL2,LABEL3,COMMENTS,ANNOTATOR_ID,TASK,TIMESTAMP_DELIVERED_TO_VENDOR,TIMESTAMP_VENDOR_DELIVERY,DOCUMENT_TYPE,SECTOR,SOURCE_DOCUMENT_URI
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_196,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_196,196,question,Please go ahead.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_197,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_197,197,question,Thanks very  much.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_198,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_198,198,question,Good morning.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_199,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_199,199,question,I think you've suggested in the past that the acquisition of IWK might perhaps  open  up  other  acquisition opportunities  that  would  not have  been  a  fit  previously.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_200,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_200,200,question,I wonder  if  you  could  elaborate  on how  it  is  building  block for you  in  that  regard?,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_201,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_201,201,answer,"Hi,  good  morning.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_202,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_202,202,answer,Maybe I will  just  start  with  the  kind of  underlying  answer  and  then get  to  the  building  block.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_203,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_203,203,answer,"So  as  we  always  do,  we are  talking a  number of companies.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_204,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_204,204,answer,Nowwe  have  a  pretty  strong  M&A  team  in  place.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_205,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_205,205,answer,We know  what  we  want.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_206,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_206,206,answer,"We  can  engage  with  higher  frequency, and  we  can  qualify  and  kind  of  make  the  engage / not  engage  decision  more  quickly.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_207,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_207,207,answer,And  we  are  getting  in  the  deal  flow.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_208,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_208,208,answer,And to  some  degree  we  are being  recognized as a company that -- by  peers  and  customers --  that  has M&A  as  a  core  element  of their  strategy.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_209,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_209,209,answer,So that  is  kind of  the  back  drop.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_210,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_210,210,answer,"The  specifics  of  your  questions,  so  IWK  is  going  be  ATS's filling,  packaging,  dispensing  center  of  excellence,  and  they  have  very  significant  capability  for  liquids  of  high  viscosity,  but  they  have  limited  capability  for  liquids  that  are less  viscous  or  equal  to  water, like  filling  syringes.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_211,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_211,211,answer,So there  are  two  benefits  that  IWK provides.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_212,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_212,212,answer,"The  first  one,  we  have  the  opportunity  to  either organically  grow  capability  or  make  bolt-on  acquisitions  in  order  to  round  that  out  as  our  Company's  center  of  excellence  for  what  I  described  before.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_213,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_213,213,answer,"But  equally  important it  helps  us  be  recognized  as  a  legitimate  quote/unquote company  in  terms  of  executing  an  M&A  strategy,  in  this particular  case  in  Germany,  and it  makes  other  companies  more  comfortable  and  more  receptive  to  talk  to  us.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_214,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_214,214,answer,So  it  is  kind of  lots  of  tick  marks  being ticked.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_216,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_216,216,question,That's  nice  color.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_217,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_217,217,question,"And then  just  a  very  general  question,  Anthony.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_218,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_218,218,question,Can  you just  comment  on  your  overall  view of  the  economy  and  customer  attitudes  towards  CapEx?,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_219,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_219,219,question,Is it  better  or  worse or  about  the  same  versus  recent  periods?,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_220,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_220,220,answer,I  would  say it is  the  same to  slightly  better.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_221,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_221,221,answer,"So it  is sideways, but wefeel  more optimism  than  we  do  pessimism.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_222,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_222,222,answer,"Some  of  our  worst  fears  in Europe  have  subsided,  and  the  US  is  encouraging,  but  we  still  see  a  disconnect  between  what  we read  and  what  we  see.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_223,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_223,223,answer,So  we  haven't  seen  a  US  manufacturing  renaissance.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_224,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_224,224,answer,I  hope  that  it  happens.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_225,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_225,225,answer,But  it  is  certainly  the  same  or  better.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_227,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_227,227,question,That  is  my  two.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_228,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_228,228,question,Thank  you.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_229,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_229,229,question,(Operator Instructions).,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_230,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_230,230,question,Your  next  question  will  come  from  David Tyerman  with  Canaccord  Genuity.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_231,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_231,231,question,Please go  ahead.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_232,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_232,232,question,"Yes, good morning.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_233,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_233,233,question,A  question  on  margin.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_234,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_234,234,question,You indicated  in  the  quarter that the  margin  improved.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_235,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_235,235,question,I  was wondering  if  you  could  give  some  thoughts  on  further improvement  and  what  kind  of timing  we  should  expect  and magnitudes  we  should  be thinking  about?,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_236,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_236,236,answer,Do you  want  to  start?,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_237,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_237,237,answer,"So, hi,  good  morning.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_238,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_238,238,question,Good  morning.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_239,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_239,239,answer,Just  to  recap  where  our initiatives  with respect  to  improving  margin  are  directed.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_240,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_240,240,answer,The  first  is on  program  execution  and  making  sure  we  don't  have  red  programs  and all that  kind  of  stuff.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_241,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_241,241,answer,And  that in  the  olden  days  is  how  we  got  from  zero  to  10%.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_242,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_242,242,answer,"Then  it  is  about better  utilizing  our  supply  chain,  not  just  externally,  but  also  internally  by  giving  each  of our  companies  capability  and  flavor  and  so  on  and  so  forth.",,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
c61f89fc819d52ad7d47da45724ab4aef3e2809a,c61f89fc819d52ad7d47da45724ab4aef3e2809a,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069,a6bd1b22af8075b416688f9c69a2ec75d3029069_243,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call_243,243,answer,And  that  is  how  we  got  5% more  before  corporate  costs.,,,,,,sentence-level event detection,2021-06-10_10:53:22,,earnings call transcript,various,Q2_2014_ATS_Automation_Tooling_Systems_Inc_Earnings_Conference_Call
