batch_id,annotator_id,section,text_id,file_uuid,id,text,timestamp_vendor_delivery,document_uuid,sector,document_type,comments,text_uuid,batch_uuid,label,timestamp_delivered_to_vendor,completedDate,label2,label3,task,row_id,source_document_uri,status,Annotator_0_Id,Annotator_0_Category,Annotator_1_Id,Annotator_1_Category,Annotator_2_Id,Annotator_2_Category,Arbitrator_Id,Arbitrator_Category
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_263,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,b46764ba-9a18-4b3a-a53b-552b7024bcb8,Turkey delivering good results as well.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_263,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,263,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_264,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,913fc382-7466-4a35-bd6d-f75e9deaf6be,"Difficult places being still many countries in the Gulf, starting of course with Saudi Arabia.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_264,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,264,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_265,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,b1f75179-e0d5-4074-97cf-2281db1901bf,"And I would say globally, South America, even if Brazil is closer to stability now.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_265,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,265,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_266,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,895d51c3-023b-4f3b-a8e4-6b05337f5ae5,"Western Europe, plus 1%.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_266,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,266,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_267,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,dbcf080b-51c7-4a9d-81d3-974307ee44f4,So Western Europe is growing.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_267,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,267,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_268,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,689f6a76-a1ea-4721-86b6-7741b9b5ef81,"And of course, impacted by the selectivity on medium voltage, on the infrastructure.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_268,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,268,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_269,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,45b759eb-6248-4715-8884-cc13267a94ad,"Outside infrastructure growing 2%, 3%.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_269,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,269,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_270,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,65a89ca2-6a49-4917-a253-4246aecea1f8,We've seen growth in the U.K.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_270,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,270,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_271,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,4f62b2b5-dbc2-4d7d-a597-4fa12636605b,where the difficulty of the Brexit are not showing up today.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_271,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,271,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_272,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,0fb625cc-6b39-46a4-8a19-fccd52018116,It doesn't mean that it could not be coming in the coming quarters.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_272,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,272,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_273,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,1c66ef84-dda8-4439-95f2-1985ad601ef6,"We've seen growth as well in Italy, in Spain, in Germany, globally construction, industry automation growing well across the countries.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_273,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,273,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_274,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,176d8087-c939-47ec-983d-240198deceb9,"France only close to stability with some destocking among some of our customers, so we do expect France to be the place where things should clearly accelerate in the second part of the year.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_274,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,274,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_275,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,16c52ea4-9a40-4df5-a73a-c308f0f476ec,"Now let's move to the analysis of our gross margin, and it's good to see that we continue to, despite the raw material negative headwind, to improve our gross margin rate, 20 bps in published number, 30 bps organically because we have 10 bps negative coming from the ForEx.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_275,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,275,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_276,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,3250925d-526f-4e75-9ba9-a56b7cc93dc0,And Jean-Pascal started to comment about that.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_276,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,276,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_277,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,62a28148-bc23-4ec2-b5ca-b88be1f8b93c,"And of course, on price action, we can say that we are not yet where we want to be and where we're going to be which is to more than offset the global raw mat inflation by price increase.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_277,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,277,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_278,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,4ef1c4ee-263d-41e0-a292-9b686fa89105,"But I would say, we have a good start to the compensation for the first half.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_278,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,278,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_279,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,e5766997-d1a7-4359-8e3c-9a98eae8d217,"Here, you see the minus 0.8% impact on the margin.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_279,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,279,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_280,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,a9962ed9-a301-4400-b91d-143b7a2064c7,"But please, keep in mind that you have the full (inaudible) impact, minus EUR 120 million here when you have just the price increase on transactional.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_280,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,280,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_281,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,2eccf6d9-36d2-4ea8-8f45-f33007436707,So some of the price increase took place on our system business.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_281,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,281,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_282,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,1c880ec2-55b6-4f6c-a17b-cadeeb4ffd62,"And you have seen that we have improved the margin on the system, but it's not reflected there.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_282,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,282,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_283,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,175846f3-c465-46cb-8f30-c620b8df767a,"So when we look at our performance on price for the transactionals, when we look outside China, 90% already of the negative raw material inflation has been composited.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_283,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,283,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_284,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,acf3f110-9912-49f5-93e2-f8ca5b21011c,"We certainly want to continue to improve and do more in the second half, but it shows the direction has been relatively rapid to this inflationary situation.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_284,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,284,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_285,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,8eb29292-91ad-4940-8ec2-cd297102b709,China is a different story.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_285,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,285,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,presentation,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_286,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,deca130e-8171-4602-9837-f04d79a7206b,"I think that we made news during that, here beyond the raw mat negative, we would also continue to face some pressure on price.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_286,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,286,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_502,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,991e095a-07e1-4170-b937-4c86e5eff214,The first one is on Asco.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_502,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,502,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_503,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,a734c877-7fa3-4602-bcb3-84b77c082efc,Can you elaborate a bit on the transition from electromechanical to software-driven offerings?,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_503,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,503,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_504,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,81553332-21d1-4da4-b09a-77082b5e4f8c,I think that's one of the things you mentioned in this slide.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_504,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,504,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_505,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,814fedb0-5714-4143-8766-5ad5322d9ea1,"So what does that mean for the business in a concrete way, in terms of opportunities and in terms of, I guess challenges as well?",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_505,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,505,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_506,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,ac427d33-d0c1-44f3-bc2f-0f8d7b186600,"And then, the second question is about the Infrastructure division, and in particular, the EUR 2 billion sales business that you are currently intend to carve-out.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_506,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,506,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_507,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,c48e8863-6d68-433c-b562-92af81eeb1fe,"And I guess, there's going to be the strategic review for the coming 12 months.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_507,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,507,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,question,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_508,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,33e47540-cf01-489b-af11-cd4a641a27e3,So my question is what kind of margin improvement would you like to see for the business in 12 months’ time before you actually take the decision to retain or not these operations?,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_508,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,508,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_509,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,50a90fcf-0a4a-4f14-92bf-a98a9bec30c4,Philippe.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_509,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,509,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_510,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,a9dfcadf-3b03-4e86-bb84-73a31ed13c09,So I'll start on the first one.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_510,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,510,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_511,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,77d8d030-ba09-4512-81ec-33c6d5e3e728,"So first of all, Asco is not a pure mechanical play.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_511,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,511,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_512,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,47095fd5-6e3c-494e-8254-a6eec99c15c0,"Meaning there is an electronic and software associated to it, both in the Automatic Transfer Switch and in the power control system.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_512,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,512,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_513,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,97c5b547-09e4-4753-b37f-fd239c745163,So that's the first piece of answer.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_513,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,513,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_514,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,b6b6b803-67e1-4440-b56d-e0b5552d962b,And the Asco team has been actually working pretty hard on that.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_514,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,514,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_515,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,ce6595ee-1f6a-48e8-a5e4-d2bd6ceecbbd,"Now this is where EcoStruxure power story kicks in, because a lot of the technology brought by Schneider at the edge in terms of on-premise, power monitoring and control application and cloud application to drive power quality and these kind of things are things on which Asco was probably not fully prepared and where we see a very strong fit with what we are bringing with Schneider Electric.",,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_515,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,515,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
eb06640f608eb9bf90843728e9ee293c67bdaa68,,answer,Half_Year_2017_Schneider_Electric_SE_Earnings_Call_516,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,a97f6f5a-3807-4bc5-bf4d-06eeec1e9a8c,So I would say there is a very strong base of technology in Asco.,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d,various,earnings call transcript,,b482f0dfddbdd77beda505e69a4209ee2ad20e3d_516,eb06640f608eb9bf90843728e9ee293c67bdaa68,,2021-05-26_10:11:21,7/27/2021 6:30,,,sentence-level event detection,516,Half_Year_2017_Schneider_Electric_SE_Earnings_Call,Complete,127,Entertainment,128,Entertainment,129,Entertainment,130,Entertainment
