"batch_id","annotator_id","section","text_id","file_uuid","id","text","timestamp_vendor_delivery","document_uuid","sector","document_type","comments","text_uuid","batch_uuid","label","timestamp_delivered_to_vendor","completedDate","label2","label3","task","row_id","source_document_uri","status","Annotator_0_Id","Annotator_0_Category","Annotator_1_Id","Annotator_1_Category","Annotator_2_Id","Annotator_2_Category","Arbitrator_Id","Arbitrator_Category"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_232","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","446467a3-892f-49f0-b3fd-7ed30c9bf52f","But our view is that, there are ways to be creative here, that could actually be more efficient for the taxpayers, the Navy and the Marine Corps, and also support our objectives.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_232","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","232","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_233","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","3addb1a1-2c4c-4067-9909-5197fe421919","So trying to move those programs around or bridge from the program that we have, the LPD program that we have, to a future LX program is something that we are advocating very loudly.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_233","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","233","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_234","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","221d8713-a8a7-4c35-ba43-91e3b9625996","We have been proposing that you could use the LPD  hull for a variety of missions, besides just LPDs.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_234","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","234","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_235","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","c7473cf4-cc3d-447b-bdf1-32c7a5254cae","And so we are taking that case forward.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_235","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","235","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_236","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","6f619b51-4bcc-4fb9-973e-12581a317674","And if you go and look at the Appropriations bill, there was money set aside in the '13 budget to go down that path.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_236","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","236","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_237","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","91df8a7b-fd1d-4d02-8834-85f1eff7c507","Whether it is a transition ship, or a bridge ship from an LPD program to an LX program, we had to work our way through that.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_237","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","237","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_238","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","dfb29669-1f7a-4993-b327-fc418c78a45e","But the Congress believes that you can't just stop building amphibs and then restart it.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_238","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","238","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_239","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","53e871b4-4d70-41c9-903a-c6b92110b4c1","That is what the book of law says.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_239","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","239","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_240","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","83df9ec9-f412-49f6-8e30-58453fd45af4","So we are engaged in that process in a very robust way.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_240","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","240","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_241","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","54676185-9f24-4f19-b6fc-46da0a3e4788","I am not sure, because of the way we are pushing on this, I am not sure I can actually predict exactly how it is going to turn out.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_241","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","241","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_242","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","1e4cfaf6-4b80-4b6b-b344-ac05b44f1d5a","But I do feel pretty good about the reception that we are getting, an attraction that we are getting.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_242","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","242","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_243","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","38d04593-065c-4313-bfee-cc53f070e9bb","Because I think everybody now understands that when you stop a shipbuilding production line, it becomes very expensive to restart it.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_243","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","243","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_244","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","b84764d5-d0a3-4df8-88af-38156fefc9eb","And so folks are trying to find a way to -- in this environment, it is not easy.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_244","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","244","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_245","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","f1d2bede-b71d-4875-8681-f786afdc9907","But to try and find a way to get us from where we are today, to where we want to be in the future.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_245","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","245","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","question","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_246","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","90fa38ec-3e98-4731-800e-cf970689dc77","And if you overlay the budget situation, sequestration and the potential for future automatic cuts on this -- I mean right now, you have got a lot -- you did well, I would say in the '13 budget.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_246","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","246","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","question","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_247","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","cca96f25-85de-4cfd-876e-02b0ee1a8b2d","You have got a lot of contracts in place for shipbuilding.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_247","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","247","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","question","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_248","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","be807be6-0de5-4b51-b0f5-ec9b38c1b872","But when you look out -- if we have a next year of say, automatic cuts, are you looking at some risk there on the construction side of the business?","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_248","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","248","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","question","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_249","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","17c52afc-ab66-476f-8d8a-938367f6b336","I know it is -- I think it's important.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_249","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","249","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_250","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","09494d45-4b58-4837-982d-d99c90e73768","Yes, I think it is really just about timing, Doug.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_250","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","250","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_251","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","7182a8fc-d062-4275-8875-a3ced001aed6","I mean, once we have the contract, I don't believe there is any -- there is not going to be any movement to go back in and try to adjust the contract there, based on anything that happens.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_251","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","251","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_252","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","f48eece3-095b-4ac9-b191-fb277668c717","So it is a matter of what is the timing of the ships, and what is the timing of the contracts.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_252","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","252","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_253","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","9c6e42b4-e3d5-443c-815f-9a2c479fadb4","I have described to some folks that -- as I have said before, I believe carriers, submarines and destroyers are pretty solid.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_253","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","253","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_254","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","a7690d0b-6fd0-4840-a7cb-7c175b025c25","I mean, those are the Navy's priorities.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_254","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","254","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_255","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","094dae4b-5043-4b66-8428-6bd8f2522a6f","The Navy has a really good understanding of the symbiotic relationship between those high-performance platforms, and the industrial base required to support that.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_255","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","255","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_256","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","ab8d8f80-28f2-4c56-bcf0-3e1e747e70f7","And I believe the Congress does too.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_256","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","256","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_257","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","aba92ce8-ecc0-4fab-ba14-f703418ab12a","And in fact, the Navy went forward and to the Congress, and the Congress has expressed a desire to add a destroyer, and add a submarine to what the Navy request.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_257","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","257","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_258","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","ce5010f4-0ae1-4c6e-944b-5d95edc97d48","So I think those programs are going to continue along, on the path, basically that has been laid out.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_258","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","258","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_259","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","768cf815-5e37-41eb-a2c3-d67bdca82076","But I think when you drop below those three programs.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_259","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","259","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_260","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","6e9c71a6-deec-4a02-925a-d6b5aec4428c","And let's set ORP off to the side here, because I think ORP ends up in that -- in that it becomes the fourth of those programs.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_260","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","260","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_261","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","e3e5484c-3ee8-4492-a00a-67f32720cf4b","But you set the rest of those -- you take the rest of the Navy programs and the amount of money the Navy has, I think there is going to be -- I would call it a scrum for lack of any other word.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_261","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","261","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_262","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","8584a9a7-3b45-4eeb-8971-f9392c84c41e","But it is going to be a scrum, to try figure out how do you -- how do you sort through this, so that you get the most capability at sea for the dollars that you have.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_262","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","262","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
"c61f89fc819d52ad7d47da45724ab4aef3e2809a","","answer","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call_263","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","7f68b51b-8bb0-4567-b59b-ac4e0d0006ae","We believe that you are going to be going into that decision with mature designs, not new designs.","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf","various","earnings call transcript","","3c6785ddb8e2a2b84faa86ec8f1981e00740c5cf_263","c61f89fc819d52ad7d47da45724ab4aef3e2809a","","2021-06-10_10:53:19","8-19-2021 2:26:57","","","sentence-level event detection","263","Q1_2013_Huntington_Ingalls_Industries,_Inc._Earnings_Conference_Call","Complete","138","project_actual|project_actual_unchanged|project_actual_increase","139","project_actual","140","project_actual","142","project_actual_unchanged|project_actual_increase|project_actual_decrease"
